Service_Provider_Type,Company_Name,Country,Full_Name,ID,Original_Category,Search_Friendly_Type
Promoters Marketers,Insingergilissen Bankiers N.V. (NL ),NL,Insingergilissen Bankiers N.V. (NL ),1887,Promid,Promoters_Marketers
Promoters Marketers,Instacom International S.A. SPF (LU ),LU,Instacom International S.A. SPF (LU ),13622,Promid,Promoters_Marketers
Promoters Marketers,Instituto de Crédito Oficial (ES ),ES,Instituto de Crédito Oficial (ES ),18939,Promid,Promoters_Marketers
Promoters Marketers,INTEGRATED Alternative Investments (GB ),GB,INTEGRATED Alternative Investments (GB ),11769,Promid,Promoters_Marketers
Promoters Marketers,Intermediate Capital Group PLC (GB ),GB,Intermediate Capital Group PLC (GB ),71529,Promid,Promoters_Marketers
Promoters Marketers,International Finance Corporation (US ),US,International Finance Corporation (US ),1888,Promid,Promoters_Marketers
Promoters Marketers,Intesa Sanpaolo Bank Luxembourg S.A. (LU ),LU,Intesa Sanpaolo Bank Luxembourg S.A. (LU ),1558,Promid,Promoters_Marketers
Promoters Marketers,Intesa Sanpaolo Priv Bank (Suisse) (CH ),CH,Intesa Sanpaolo Priv Bank (Suisse) (CH ),1954,Promid,Promoters_Marketers
Promoters Marketers,Intesa Sanpaolo Private Banking (IT ),IT,Intesa Sanpaolo Private Banking (IT ),22518,Promid,Promoters_Marketers
Promoters Marketers,Intesa Sanpaolo Wealth Mgt (LU ),LU,Intesa Sanpaolo Wealth Mgt (LU ),11507,Promid,Promoters_Marketers
Promoters Marketers,INVESCO Asset Management Asia Ltd (HK ),HK,INVESCO Asset Management Asia Ltd (HK ),5118,Promid,Promoters_Marketers
Promoters Marketers,INVESCO Asset Mgt Österreich GesmbH (AT ),AT,INVESCO Asset Mgt Österreich GesmbH (AT ),5528,Promid,Promoters_Marketers
Promoters Marketers,Invesco Fund Managers Limited (GB ),GB,Invesco Fund Managers Limited (GB ),82118,Promid,Promoters_Marketers
Promoters Marketers,Invesco Global Asset Management Ltd (IE ),IE,Invesco Global Asset Management Ltd (IE ),16095,Promid,Promoters_Marketers
Promoters Marketers,Invesco Investment Mgt Limited (IE ),IE,Invesco Investment Mgt Limited (IE ),91389,Promid,Promoters_Marketers
Promoters Marketers,INVESCO Management S.A. (LU ),LU,INVESCO Management S.A. (LU ),5647,Promid,Promoters_Marketers
Promoters Marketers,Invesco Pensions Limited (GB ),GB,Invesco Pensions Limited (GB ),111961,Promid,Promoters_Marketers
Promoters Marketers,Invesco Perpetual Select Trust Plc (GB ),GB,Invesco Perpetual Select Trust Plc (GB ),111962,Promid,Promoters_Marketers
Promoters Marketers,INVESCO Real Estate (GB ),GB,INVESCO Real Estate (GB ),12621,Promid,Promoters_Marketers
Promoters Marketers,Invest AM (FR ),FR,Invest AM (FR ),88306,Promid,Promoters_Marketers
Promoters Marketers,Invest in Visions GmbH (DE ),DE,Invest in Visions GmbH (DE ),14867,Promid,Promoters_Marketers
Promoters Marketers,invest4 capital GmbH (DE ),DE,invest4 capital GmbH (DE ),105325,Promid,Promoters_Marketers
Promoters Marketers,Invest4Growth Asset Management Ltd (MT ),MT,Invest4Growth Asset Management Ltd (MT ),87215,Promid,Promoters_Marketers
Promoters Marketers,Investa Holding GmbH (DE ),DE,Investa Holding GmbH (DE ),18435,Promid,Promoters_Marketers
Promoters Marketers,Investec Trustees (Jersey) Limited (JE ),JE,Investec Trustees (Jersey) Limited (JE ),68101,Promid,Promoters_Marketers
Promoters Marketers,Investeringsforeningen Sydinvest I (DK ),DK,Investeringsforeningen Sydinvest I (DK ),72054,Promid,Promoters_Marketers
Promoters Marketers,InvestInvent AG (CH ),CH,InvestInvent AG (CH ),18798,Promid,Promoters_Marketers
Promoters Marketers,Investisseurs dans L’entreprise (FR ),FR,Investisseurs dans L’entreprise (FR ),93418,Promid,Promoters_Marketers
Promoters Marketers,Investment Fund Services Limited (GB ),GB,Investment Fund Services Limited (GB ),84021,Promid,Promoters_Marketers
Promoters Marketers,IPConcept (Luxemburg) S.A. (LU ),LU,IPConcept (Luxemburg) S.A. (LU ),2436,Promid,Promoters_Marketers
Promoters Marketers,IPF Management SA (LU ),LU,IPF Management SA (LU ),71534,Promid,Promoters_Marketers
Promoters Marketers,IPM Informed Portfolio Management AB (SE ),SE,IPM Informed Portfolio Management AB (SE ),12998,Promid,Promoters_Marketers
Promoters Marketers,Iridian Asset Management LLC (US ),US,Iridian Asset Management LLC (US ),72416,Promid,Promoters_Marketers
Promoters Marketers,Iris Finance (FR ),FR,Iris Finance (FR ),74026,Promid,Promoters_Marketers
Promoters Marketers,Iris Specialized Asset Mgt S.àr.l. (LU ),LU,Iris Specialized Asset Mgt S.àr.l. (LU ),11734,Promid,Promoters_Marketers
Promoters Marketers,Irish Life IM Limited (IE ),IE,Irish Life IM Limited (IE ),98507,Promid,Promoters_Marketers
Promoters Marketers,ISEC Services AB (SE ),SE,ISEC Services AB (SE ),98693,Promid,Promoters_Marketers
Promoters Marketers,iTell AG (CH ),CH,iTell AG (CH ),68131,Promid,Promoters_Marketers
Promoters Marketers,IVG Immobilien AG (DE ),DE,IVG Immobilien AG (DE ),11010,Promid,Promoters_Marketers
Promoters Marketers,IVO Capital Partners S.A.S. (FR ),FR,IVO Capital Partners S.A.S. (FR ),70863,Promid,Promoters_Marketers
Promoters Marketers,Ixios Asset Management (FR ),FR,Ixios Asset Management (FR ),98052,Promid,Promoters_Marketers
Promoters Marketers,J & E DAVY (IE ),IE,J & E DAVY (IE ),34517,Promid,Promoters_Marketers
Promoters Marketers,J & O Asset Management Ltd (BM ),BM,J & O Asset Management Ltd (BM ),81455,Promid,Promoters_Marketers
Promoters Marketers,J O Hambro Capital Management Ltd (GB ),GB,J O Hambro Capital Management Ltd (GB ),22700,Promid,Promoters_Marketers
Promoters Marketers,J. Safra Sarasin Fund Mgt (Lux) SA (LU ),LU,J. Safra Sarasin Fund Mgt (Lux) SA (LU ),20758,Promid,Promoters_Marketers
Promoters Marketers,J. Safra Sarasin Investmentfonds AG (CH ),CH,J. Safra Sarasin Investmentfonds AG (CH ),6243,Promid,Promoters_Marketers
Promoters Marketers,J.Chahine Capital (LU ),LU,J.Chahine Capital (LU ),14176,Promid,Promoters_Marketers
Promoters Marketers,J.P. Morgan Investment Mgt Inc (GB ),GB,J.P. Morgan Investment Mgt Inc (GB ),2728,Promid,Promoters_Marketers
Promoters Marketers,J.P. Morgan Securities Ltd (GB ),GB,J.P. Morgan Securities Ltd (GB ),67866,Promid,Promoters_Marketers
Promoters Marketers,Janus Capital International Limited (GB ),GB,Janus Capital International Limited (GB ),10545,Promid,Promoters_Marketers
Promoters Marketers,Janus Henderson Investors Europe SA (LU ),LU,Janus Henderson Investors Europe SA (LU ),10687,Promid,Promoters_Marketers
Promoters Marketers,Japan Fund Management (Lux.) S.A. (LU ),LU,Japan Fund Management (Lux.) S.A. (LU ),4362,Promid,Promoters_Marketers
Promoters Marketers,Jefferies International Ltd (GB ),GB,Jefferies International Ltd (GB ),17596,Promid,Promoters_Marketers
Promoters Marketers,JF India Management Limited (VG ),VG,JF India Management Limited (VG ),80793,Promid,Promoters_Marketers
Promoters Marketers,JMS Invest AG (CH ),CH,JMS Invest AG (CH ),91210,Promid,Promoters_Marketers
Promoters Marketers,JO Hambro Capital Management Limited (GB ),GB,JO Hambro Capital Management Limited (GB ),19457,Promid,Promoters_Marketers
Promoters Marketers,"Joh. Berenberg, Gossler & Co. KG (DE )",DE,"Joh. Berenberg, Gossler & Co. KG (DE )",1723,Promid,Promoters_Marketers
Promoters Marketers,"John Hancock Advisers, LLC (US )",US,"John Hancock Advisers, LLC (US )",87433,Promid,Promoters_Marketers
Promoters Marketers,John Locke Investments S.A. (FR ),FR,John Locke Investments S.A. (FR ),80690,Promid,Promoters_Marketers
Promoters Marketers,JP Morgan AM (Asia Pacific) Limited (HK ),HK,JP Morgan AM (Asia Pacific) Limited (HK ),11596,Promid,Promoters_Marketers
Promoters Marketers,JPMorgan Asset Management (EU) Sàrl (LU ),LU,JPMorgan Asset Management (EU) Sàrl (LU ),1530,Promid,Promoters_Marketers
Promoters Marketers,JPMorgan Asset Management (UK) (GB ),GB,JPMorgan Asset Management (UK) (GB ),1899,Promid,Promoters_Marketers
Promoters Marketers,JPMorgan Funds Limited (GB ),GB,JPMorgan Funds Limited (GB ),17153,Promid,Promoters_Marketers
Promoters Marketers,Jubelade Management S.à r.l. (LU ),LU,Jubelade Management S.à r.l. (LU ),87225,Promid,Promoters_Marketers
Promoters Marketers,Julius Meinl Investment GmbH (AT ),AT,Julius Meinl Investment GmbH (AT ),72026,Promid,Promoters_Marketers
Promoters Marketers,Jupiter Asset Management Limited (GB ),GB,Jupiter Asset Management Limited (GB ),5173,Promid,Promoters_Marketers
Promoters Marketers,Jupiter Asset Mgt International SA (LU ),LU,Jupiter Asset Mgt International SA (LU ),91836,Promid,Promoters_Marketers
Promoters Marketers,Jupiter Unit Trust Managers Limited (GB ),GB,Jupiter Unit Trust Managers Limited (GB ),22568,Promid,Promoters_Marketers
Promoters Marketers,Jyske Bank A/S (DK ),DK,Jyske Bank A/S (DK ),17257,Promid,Promoters_Marketers
Promoters Marketers,Kairos Partners SGR S.p.A. (IT ),IT,Kairos Partners SGR S.p.A. (IT ),10125,Promid,Promoters_Marketers
Promoters Marketers,Kalix Advisory (Cayman) Ltd (KY ),KY,Kalix Advisory (Cayman) Ltd (KY ),70861,Promid,Promoters_Marketers
Promoters Marketers,KanAm Grund Kapitalanlag. mbH (DE ),DE,KanAm Grund Kapitalanlag. mbH (DE ),72397,Promid,Promoters_Marketers
Promoters Marketers,KANON AG (DE ),DE,KANON AG (DE ),91417,Promid,Promoters_Marketers
Promoters Marketers,Karakoram (FR ),FR,Karakoram (FR ),70306,Promid,Promoters_Marketers
Promoters Marketers,KAS Investment Servicing GmbH (DE ),DE,KAS Investment Servicing GmbH (DE ),72387,Promid,Promoters_Marketers
Promoters Marketers,Kathrein Privatbank Aktieng. (AT ),AT,Kathrein Privatbank Aktieng. (AT ),72024,Promid,Promoters_Marketers
Promoters Marketers,KBA Consulting Management Limited (IE ),IE,KBA Consulting Management Limited (IE ),88398,Promid,Promoters_Marketers
Promoters Marketers,KBC Asset Management NV (BE ),BE,KBC Asset Management NV (BE ),5531,Promid,Promoters_Marketers
Promoters Marketers,KBC Bank S.A. (BE ),BE,KBC Bank S.A. (BE ),1906,Promid,Promoters_Marketers
Promoters Marketers,KBI Global Investors LTD (IE ),IE,KBI Global Investors LTD (IE ),80533,Promid,Promoters_Marketers
Promoters Marketers,KBM Infond d.o.o. (SI ),SI,KBM Infond d.o.o. (SI ),80587,Promid,Promoters_Marketers
Promoters Marketers,Keel Capital AB (SE ),SE,Keel Capital AB (SE ),17722,Promid,Promoters_Marketers
Promoters Marketers,Kempen & Co N.V. (NL ),NL,Kempen & Co N.V. (NL ),1907,Promid,Promoters_Marketers
Promoters Marketers,Kenno Asset Management PTE Ltd (SG ),SG,Kenno Asset Management PTE Ltd (SG ),115526,Promid,Promoters_Marketers
Promoters Marketers,KenTouch Asset Management AG (CH ),CH,KenTouch Asset Management AG (CH ),68492,Promid,Promoters_Marketers
Promoters Marketers,KEPLER-FONDS Kapital. m.b.H. (AT ),AT,KEPLER-FONDS Kapital. m.b.H. (AT ),72023,Promid,Promoters_Marketers
Promoters Marketers,Keppler Asset Management Inc. (US ),US,Keppler Asset Management Inc. (US ),6111,Promid,Promoters_Marketers
Promoters Marketers,Keren Finance (FR ),FR,Keren Finance (FR ),72501,Promid,Promoters_Marketers
Promoters Marketers,Keynote Funds AG (CH ),CH,Keynote Funds AG (CH ),97786,Promid,Promoters_Marketers
Promoters Marketers,KFM Deutsche Mittelstand AG (DE ),DE,KFM Deutsche Mittelstand AG (DE ),107428,Promid,Promoters_Marketers
Promoters Marketers,KFW Bankengruppe (DE ),DE,KFW Bankengruppe (DE ),5663,Promid,Promoters_Marketers
Promoters Marketers,KGAL Beteiligungsverwaltungs-GmbH (DE ),DE,KGAL Beteiligungsverwaltungs-GmbH (DE ),83309,Promid,Promoters_Marketers
Promoters Marketers,KGAL GmbH & Co. KG (DE ),DE,KGAL GmbH & Co. KG (DE ),70811,Promid,Promoters_Marketers
Promoters Marketers,Khephren Management (Lux) S.àr.l (LU ),LU,Khephren Management (Lux) S.àr.l (LU ),17726,Promid,Promoters_Marketers
Promoters Marketers,Kibo Capital Partners Limited (MR ),MR,Kibo Capital Partners Limited (MR ),87228,Promid,Promoters_Marketers
Promoters Marketers,Kieger AG (CH ),CH,Kieger AG (CH ),16019,Promid,Promoters_Marketers
Promoters Marketers,Kingsway Capital LLP (GB ),GB,Kingsway Capital LLP (GB ),78405,Promid,Promoters_Marketers
Promoters Marketers,Kiplink Finance (FR ),FR,Kiplink Finance (FR ),87516,Promid,Promoters_Marketers
Promoters Marketers,Kirao (FR ),FR,Kirao (FR ),80155,Promid,Promoters_Marketers
Promoters Marketers,Kite Lake Capital Management LLP (GB ),GB,Kite Lake Capital Management LLP (GB ),88107,Promid,Promoters_Marketers
Promoters Marketers,KJL Capital GmbH (DE ),DE,KJL Capital GmbH (DE ),87240,Promid,Promoters_Marketers
Promoters Marketers,KMG Capital Markets Ltd (VG ),VG,KMG Capital Markets Ltd (VG ),14360,Promid,Promoters_Marketers
Promoters Marketers,Kobalt Music Group Ltd (GB ),GB,Kobalt Music Group Ltd (GB ),70377,Promid,Promoters_Marketers
Promoters Marketers,Kommanditgesellschaft CURA V. GmbH (DE ),DE,Kommanditgesellschaft CURA V. GmbH (DE ),20396,Promid,Promoters_Marketers
Promoters Marketers,Kontor Stöwer Asset Management GmbH (DE ),DE,Kontor Stöwer Asset Management GmbH (DE ),73492,Promid,Promoters_Marketers
Promoters Marketers,"Korea Ivt Value Asset Mgmt Co., Ltd (KR )",KR,"Korea Ivt Value Asset Mgmt Co., Ltd (KR )",72356,Promid,Promoters_Marketers
Promoters Marketers,KOSGEB (TR ),TR,KOSGEB (TR ),14707,Promid,Promoters_Marketers
Promoters Marketers,"Krane Funds Advisors, LLC (US )",US,"Krane Funds Advisors, LLC (US )",101455,Promid,Promoters_Marketers
Promoters Marketers,Kredietrust Luxembourg S.A. (LU ),LU,Kredietrust Luxembourg S.A. (LU ),1532,Promid,Promoters_Marketers
Promoters Marketers,Kreissparkasse Köln (DE ),DE,Kreissparkasse Köln (DE ),2383,Promid,Promoters_Marketers
Promoters Marketers,Kristian Gerhard Jebsen Group (BM ),BM,Kristian Gerhard Jebsen Group (BM ),71601,Promid,Promoters_Marketers
Promoters Marketers,Kroll (Luxembourg) Management Co. (LU ),LU,Kroll (Luxembourg) Management Co. (LU ),10398,Promid,Promoters_Marketers
Promoters Marketers,Kronos Investment Group (LU ),LU,Kronos Investment Group (LU ),87343,Promid,Promoters_Marketers
Promoters Marketers,KUCERA Beteiligungen Holding GmbH (DE ),DE,KUCERA Beteiligungen Holding GmbH (DE ),71476,Promid,Promoters_Marketers
Promoters Marketers,La Financière Patrimoniale d'Investi (FR ),FR,La Financière Patrimoniale d'Investi (FR ),16574,Promid,Promoters_Marketers
Promoters Marketers,La Financière Responsable (FR ),FR,La Financière Responsable (FR ),88308,Promid,Promoters_Marketers
Promoters Marketers,La Française Asset Management (FR ),FR,La Française Asset Management (FR ),22123,Promid,Promoters_Marketers
Promoters Marketers,La Française des Plac des Inv (FR ),FR,La Française des Plac des Inv (FR ),11258,Promid,Promoters_Marketers
Promoters Marketers,La Française Inflection Point (FR ),FR,La Française Inflection Point (FR ),10959,Promid,Promoters_Marketers
Promoters Marketers,La Française Real Estate Managers (FR ),FR,La Française Real Estate Managers (FR ),88309,Promid,Promoters_Marketers
Promoters Marketers,La Française Systematic AM GmbH (DE ),DE,La Française Systematic AM GmbH (DE ),113989,Promid,Promoters_Marketers
Promoters Marketers,La Luxembourgeoise-Vie SA Assurances (LU ),LU,La Luxembourgeoise-Vie SA Assurances (LU ),1911,Promid,Promoters_Marketers
Promoters Marketers,LABDA Investment Advisors S.A. (CH ),CH,LABDA Investment Advisors S.A. (CH ),20261,Promid,Promoters_Marketers
Promoters Marketers,Laffitte Capital Management (FR ),FR,Laffitte Capital Management (FR ),72503,Promid,Promoters_Marketers
Promoters Marketers,Lafralo Limited (CY ),CY,Lafralo Limited (CY ),19082,Promid,Promoters_Marketers
Promoters Marketers,Laicorn Asset Management S.à r.l. (LU ),LU,Laicorn Asset Management S.à r.l. (LU ),83863,Promid,Promoters_Marketers
Promoters Marketers,Lake Geneva Investment Partners S.A. (CH ),CH,Lake Geneva Investment Partners S.A. (CH ),81970,Promid,Promoters_Marketers
Promoters Marketers,Lakefield Partners AG (CH ),CH,Lakefield Partners AG (CH ),74325,Promid,Promoters_Marketers
Promoters Marketers,Lampe Asset Management GmbH (DE ),DE,Lampe Asset Management GmbH (DE ),10462,Promid,Promoters_Marketers
Promoters Marketers,Landesbank Baden-Württemberg (DE ),DE,Landesbank Baden-Württemberg (DE ),2386,Promid,Promoters_Marketers
Promoters Marketers,Landesbank Berlin Investment GmbH (DE ),DE,Landesbank Berlin Investment GmbH (DE ),1676,Promid,Promoters_Marketers
Promoters Marketers,LaRoute GmbH (DE ),DE,LaRoute GmbH (DE ),72147,Promid,Promoters_Marketers
Promoters Marketers,Larrainvial AM Adm General de Fondos (CL ),CL,Larrainvial AM Adm General de Fondos (CL ),87436,Promid,Promoters_Marketers
Promoters Marketers,Lasalle Investment Management (GB ),GB,Lasalle Investment Management (GB ),1914,Promid,Promoters_Marketers
Promoters Marketers,LaSalle Investment Management pte Ld (SG ),SG,LaSalle Investment Management pte Ld (SG ),10513,Promid,Promoters_Marketers
Promoters Marketers,LaSalle Investment Management SAS FR (FR ),FR,LaSalle Investment Management SAS FR (FR ),6355,Promid,Promoters_Marketers
Promoters Marketers,Lawaisse beursvennootschap NV (BE ),BE,Lawaisse beursvennootschap NV (BE ),87868,Promid,Promoters_Marketers
Promoters Marketers,Lazard Asset Management  GmbH (DE ),DE,Lazard Asset Management (DE) GmbH (DE ),67821,Promid,Promoters_Marketers
Promoters Marketers,Lazard Asset Management Limited (GB ),GB,Lazard Asset Management Limited (GB ),4609,Promid,Promoters_Marketers
Promoters Marketers,Lazard Asset Management LLC (US ),US,Lazard Asset Management LLC (US ),49730,Promid,Promoters_Marketers
Promoters Marketers,Lazard Frères Gestion SAS (BE ),BE,Lazard Frères Gestion SAS (BE ),20413,Promid,Promoters_Marketers
Promoters Marketers,Lazard Frères Gestion SAS (FR ),FR,Lazard Frères Gestion SAS (FR ),72504,Promid,Promoters_Marketers
Promoters Marketers,LBBW Asset Management Invest. mbH (DE ),DE,LBBW Asset Management Invest. mbH (DE ),18157,Promid,Promoters_Marketers
Promoters Marketers,LBBW Luxemburg Branch (LU ),LU,LBBW Luxemburg Branch (LU ),1533,Promid,Promoters_Marketers
Promoters Marketers,LBO France Gestion SAS (FR ),FR,LBO France Gestion SAS (FR ),21308,Promid,Promoters_Marketers
Promoters Marketers,LBP AM (FR ),FR,LBP AM (FR ),2670,Promid,Promoters_Marketers
Promoters Marketers,LBPAM Private Debt GP Lux (LU ),LU,LBPAM Private Debt GP Lux (LU ),115489,Promid,Promoters_Marketers
Promoters Marketers,LCL Banque et Assurance (FR ),FR,LCL Banque et Assurance (FR ),22588,Promid,Promoters_Marketers
Promoters Marketers,Le Mans Management S.à r.l. (LU ),LU,Le Mans Management S.à r.l. (LU ),87387,Promid,Promoters_Marketers
Promoters Marketers,Legal & General Investment Mgt Ltd (GB ),GB,Legal & General Investment Mgt Ltd (GB ),49328,Promid,Promoters_Marketers
Promoters Marketers,Legal & General S.A. (FR ),FR,Legal & General S.A. (FR ),87276,Promid,Promoters_Marketers
Promoters Marketers,Legg Mason Investments (Europe) Ltd (GB ),GB,Legg Mason Investments (Europe) Ltd (GB ),4519,Promid,Promoters_Marketers
Promoters Marketers,Leleux Associated Brokers N.V. (BE ),BE,Leleux Associated Brokers N.V. (BE ),2597,Promid,Promoters_Marketers
Promoters Marketers,Lemanik Invest S.A. (CH ),CH,Lemanik Invest S.A. (CH ),1920,Promid,Promoters_Marketers
Promoters Marketers,LendInvest Limited (GB ),GB,LendInvest Limited (GB ),91538,Promid,Promoters_Marketers
Promoters Marketers,Leo Stevens & Cie BVBA (BE ),BE,Leo Stevens & Cie BVBA (BE ),57534,Promid,Promoters_Marketers
