ID,Company_Name,Service_Type,Country,Search_Value,Original_Category
93936,Comeragh Capital LLP (GB ),Promoters Marketers,Unknown,93936,Promid
22007,Comgest Asset Management Intl Ltd (IE ),Promoters Marketers,Unknown,22007,Promid
1773,Comgest S.A. (FR ),Promoters Marketers,Unknown,1773,Promid
2897,COMINVEST Asset Management GmbH (DE ),Promoters Marketers,Unknown,2897,Promid
72395,Commerz Real Investmentg. mbH (DE ),Promoters Marketers,Unknown,72395,Promid
1774,Commerzbank AG (DE ),Promoters Marketers,Unknown,1774,Promid
1573,Commerzbank AG Filiale Lux/CB LUX GS (LU ),Promoters Marketers,Unknown,1573,Promid
20239,Commerzbank Aktiengesellschaft (DE ),Promoters Marketers,Unknown,20239,Promid
17902,Commodity Capital AG (CH ),Promoters Marketers,Unknown,17902,Promid
18014,Communauté Européenne (LU ),Promoters Marketers,Unknown,18014,Promid
4690,Compass Asset Management S.A. (CH ),Promoters Marketers,Unknown,4690,Promid
106281,Compass Group Luxembourg GP S.à.rl. (LU ),Promoters Marketers,Unknown,106281,Promid
78313,Concorde Securities Ltd (HU ),Promoters Marketers,Unknown,78313,Promid
2266,Concordia Versicherungsgruppe (DE ),Promoters Marketers,Unknown,2266,Promid
98014,Concrete Mgt Services S.A. (LU ),Promoters Marketers,Unknown,98014,Promid
1782,Confederaci. ES de Cajas de Ahorros (ES ),Promoters Marketers,Unknown,1782,Promid
12960,Conren Land GmbH (DE ),Promoters Marketers,Unknown,12960,Promid
70387,CONREN Research GmbH (CH ),Promoters Marketers,Unknown,70387,Promid
91688,Conseil Investissement SNC (FR ),Promoters Marketers,Unknown,91688,Promid
84895,Conseil Plus Gestion (C.P.G.) S.A.S. (FR ),Promoters Marketers,Unknown,84895,Promid
72231,Conservative Concept Portf Mgt AG (DE ),Promoters Marketers,Unknown,72231,Promid
20450,Consorzio Etimos S.c. (IT ),Promoters Marketers,Unknown,20450,Promid
72453,Constance Associés (FR ),Promoters Marketers,Unknown,72453,Promid
71349,Constellation Flore Fröhlich & Cie (CH ),Promoters Marketers,Unknown,71349,Promid
19447,Controlfida (SUISSE) S.A (CH ),Promoters Marketers,Unknown,19447,Promid
2771,Conventum TPS (LU ),Promoters Marketers,Unknown,2771,Promid
72454,Convictions AM (FR ),Promoters Marketers,Unknown,72454,Promid
11626,Cordea Savills LLP (GB ),Promoters Marketers,Unknown,11626,Promid
68980,Cordiant Luxembourg S.A. (LU ),Promoters Marketers,Unknown,68980,Promid
101049,Coremont LLP (GB ),Promoters Marketers,Unknown,101049,Promid
1784,Cornèr Banque S.A. (CH ),Promoters Marketers,Unknown,1784,Promid
18650,Coronation Fund Managers (Ireld) Ltd (IE ),Promoters Marketers,Unknown,18650,Promid
4583,Corpus Sireo Asset Management GmbH__ (DE ),Promoters Marketers,Unknown,4583,Promid
2587,Cortal Consors (FR ),Promoters Marketers,Unknown,2587,Promid
70491,Cosign Nominees Limited (GG ),Promoters Marketers,Unknown,70491,Promid
19698,Covéa Finance SAS (FR ),Promoters Marketers,Unknown,19698,Promid
80630,Covéa Group (FR ),Promoters Marketers,Unknown,80630,Promid
74199,CPEG (CH ),Promoters Marketers,Unknown,74199,Promid
11161,CPR Asset Management (FR ),Promoters Marketers,Unknown,11161,Promid
16829,CQS (UK) LLP (GB ),Promoters Marketers,Unknown,16829,Promid
71308,CQS Luxembourg Global S.à r.l. (LU ),Promoters Marketers,Unknown,71308,Promid
11906,C-QUADRAT Asset Management GmbH (AT ),Promoters Marketers,Unknown,11906,Promid
5742,C-QUADRAT Investment AG (AT ),Promoters Marketers,Unknown,5742,Promid
2269,C-QUADRAT Kapitalanlage AG (AT ),Promoters Marketers,Unknown,2269,Promid
108039,Crake Asset Management LLP (GB ),Promoters Marketers,Unknown,108039,Promid
84137,Cramer Rosenthal McGlynn LLC (US ),Promoters Marketers,Unknown,84137,Promid
81173,CRE Loans 2 General Partner (LU ),Promoters Marketers,Unknown,81173,Promid
72760,Creathor Venture Management Lux (LU ),Promoters Marketers,Unknown,72760,Promid
2195,Crédit Agricole Indosuez (FR ),Promoters Marketers,Unknown,2195,Promid
25250,Crédit Agricole S.A. (FR ),Promoters Marketers,Unknown,25250,Promid
71918,Crèdit Andorrà Asset Management Lux (LU ),Promoters Marketers,Unknown,71918,Promid
2916,Crèdit Andorrà S.A. (AD ),Promoters Marketers,Unknown,2916,Promid
6146,Crédit Mutuel Asset Management (FR ),Promoters Marketers,Unknown,6146,Promid
16851,Crédit Mutuel Géstion (FR ),Promoters Marketers,Unknown,16851,Promid
10757,Credit Suisse (Deutschland) AG (DE ),Promoters Marketers,Unknown,10757,Promid
84611,Credit Suisse Asset Management (CH ),Promoters Marketers,Unknown,84611,Promid
4284,Credit Suisse Fund Management S.A. (LU ),Promoters Marketers,Unknown,4284,Promid
71338,Credit Suisse Holding EU (Lux) SA (LU ),Promoters Marketers,Unknown,71338,Promid
12822,Credit Suisse International (GB ),Promoters Marketers,Unknown,12822,Promid
12066,Crédit Suisse Solution Partners AG (CH ),Promoters Marketers,Unknown,12066,Promid
104389,"Credit Suisse UK Limited, London (GB )",Promoters Marketers,Unknown,104389,Promid
1794,Credito Emiliano S.p.A. (IT ),Promoters Marketers,Unknown,1794,Promid
95056,Credo Capital Limited (GB ),Promoters Marketers,Unknown,95056,Promid
72047,CRELAN S.A. (BE ),Promoters Marketers,Unknown,72047,Promid
67904,Crescendo Advisors International Ltd (GG ),Promoters Marketers,Unknown,67904,Promid
70899,Crescendo Group Sarl (LU ),Promoters Marketers,Unknown,70899,Promid
74302,Crescendo Real Estate Partners Ld (GG ),Promoters Marketers,Unknown,74302,Promid
81606,Crescent Capital Group LP (US ),Promoters Marketers,Unknown,81606,Promid
112566,Cresco GmbH (DE ),Promoters Marketers,Unknown,112566,Promid
2259,Creutz & Partners The Art of A Mgt (LU ),Promoters Marketers,Unknown,2259,Promid
80259,Cromwell Property Group (AU ),Promoters Marketers,Unknown,80259,Promid
87018,CRUX Asset Management Limited (GB ),Promoters Marketers,Unknown,87018,Promid
112564,Crypto Finance (Asset Management) AG (CH ),Promoters Marketers,Unknown,112564,Promid
21690,CSOP Asset Management Limited (HK ),Promoters Marketers,Unknown,21690,Promid
13520,Cube Infrastructure Managers (LU ),Promoters Marketers,Unknown,13520,Promid
10268,"Cullen Capital Management, LLC (US )",Promoters Marketers,Unknown,10268,Promid
109660,CVC Europe Fund Management Sarl (LU ),Promoters Marketers,Unknown,109660,Promid
14169,CVC Nominees Limited (JE ),Promoters Marketers,Unknown,14169,Promid
89803,Cybèle Asset Management (FR ),Promoters Marketers,Unknown,89803,Promid
21822,Cypanga SAS (FR ),Promoters Marketers,Unknown,21822,Promid
87304,Da Vinci Capital Management Limited (GG ),Promoters Marketers,Unknown,87304,Promid
69814,Dan Investments SAS (FR ),Promoters Marketers,Unknown,69814,Promid
2666,Danske Bank A/S (DK ),Promoters Marketers,Unknown,2666,Promid
1801,"Danske Capital, Sampo Bank Plc (FI )",Promoters Marketers,Unknown,1801,Promid
98699,Danske IM A/S Luxembourg Branch (LU ),Promoters Marketers,Unknown,98699,Promid
15908,Danske Invest Management A/S (DK ),Promoters Marketers,Unknown,15908,Promid
18773,Dasos Capital Oy Ltd (FI ),Promoters Marketers,Unknown,18773,Promid
73067,Davidson Kempner Capital Mgt LP (US ),Promoters Marketers,Unknown,73067,Promid
10825,Davy Global Fund Management Lux (LU ),Promoters Marketers,Unknown,10825,Promid
54148,Davy Stockbrokers (IE ),Promoters Marketers,Unknown,54148,Promid
87391,DBG Fund HoldCo GmbH & Co. KG (DE ),Promoters Marketers,Unknown,87391,Promid
87390,DBG Fund VII GP S.à r.l. (LU ),Promoters Marketers,Unknown,87390,Promid
5926,de Pury Pictet Turrettini & Cie S.A. (CH ),Promoters Marketers,Unknown,5926,Promid
80542,DECALIA S.A. (CH ),Promoters Marketers,Unknown,80542,Promid
18941,DECC Energy Investment Limited (GB ),Promoters Marketers,Unknown,18941,Promid
114070,Deerpath Capital GP Sàrl (LU ),Promoters Marketers,Unknown,114070,Promid
84532,Degroof Petercam AM Finance (FR ),Promoters Marketers,Unknown,84532,Promid
71143,Degroof Petercam Asset Management SA (BE ),Promoters Marketers,Unknown,71143,Promid
18732,Degroof Petercam France (FR ),Promoters Marketers,Unknown,18732,Promid
70871,Degussa Bank GmbH (DE ),Promoters Marketers,Unknown,70871,Promid
2242,Deka International S.A. (LU ),Promoters Marketers,Unknown,2242,Promid
19786,Deka Investment GmbH (DE ),Promoters Marketers,Unknown,19786,Promid
2785,DekaBank Deutsche Girozentrale (DE ),Promoters Marketers,Unknown,2785,Promid
15023,DekaBank Deutsche Girozentrale FaM (LU ),Promoters Marketers,Unknown,15023,Promid
101743,Delcap S.A. (BE ),Promoters Marketers,Unknown,101743,Promid
1476,Delen Private Bank Luxembourg S.A. (LU ),Promoters Marketers,Unknown,1476,Promid
105281,Delin Advisors Ltd (GB ),Promoters Marketers,Unknown,105281,Promid
87480,Delta Alternative Management S.A.S (FR ),Promoters Marketers,Unknown,87480,Promid
5692,Delta Lloyd Asset Management N.V. (NL ),Promoters Marketers,Unknown,5692,Promid
15820,Delubac Asset Management (FR ),Promoters Marketers,Unknown,15820,Promid
9845,DENAM S.A. (LU ),Promoters Marketers,Unknown,9845,Promid
102793,"Deuterium Capital Management, LLC (US )",Promoters Marketers,Unknown,102793,Promid
2240,Deutsche Apotheker & Ärztebank eG (DE ),Promoters Marketers,Unknown,2240,Promid
21948,Deutsche Ärzteversicherung AG (DE ),Promoters Marketers,Unknown,21948,Promid
6175,Deutsche Asset Management Group Ltd (GB ),Promoters Marketers,Unknown,6175,Promid
2917,Deutsche Bank (Suisse) S.A. (CH ),Promoters Marketers,Unknown,2917,Promid
2233,Deutsche Bank AG (DE ),Promoters Marketers,Unknown,2233,Promid
4983,Deutsche Bank AG London branch (GB ),Promoters Marketers,Unknown,4983,Promid
3227,Deutsche Bank N.V./S.A. (BE ),Promoters Marketers,Unknown,3227,Promid
3287,Deutsche Intl Corporate Services Ldt (IE ),Promoters Marketers,Unknown,3287,Promid
2243,Deutsche Kreditbank AG (DE ),Promoters Marketers,Unknown,2243,Promid
2481,Deutsche Postbank AG (DE ),Promoters Marketers,Unknown,2481,Promid
21205,Deutsche Zinshaus GmbH (DE ),Promoters Marketers,Unknown,21205,Promid
9928,DeutscheAsset&WealthMgtIntlGmbH (DE ),Promoters Marketers,Unknown,9928,Promid
49780,DEVK A.G. (DE ),Promoters Marketers,Unknown,49780,Promid
2129,Dexia Banque France (FR ),Promoters Marketers,Unknown,2129,Promid
97799,DF Deutsche Finance Solution Service (DE ),Promoters Marketers,Unknown,97799,Promid
67964,Diamant Bleu Gestion SAS (FR ),Promoters Marketers,Unknown,67964,Promid
83316,Didner & Gerge Fonder AB (SE ),Promoters Marketers,Unknown,83316,Promid
89726,Die Swaene Finance (FR ),Promoters Marketers,Unknown,89726,Promid
72059,Dierickx Leys Private Bank N.V. (BE ),Promoters Marketers,Unknown,72059,Promid
80539,Dimensional Fund Advisors Ltd (GB ),Promoters Marketers,Unknown,80539,Promid
2766,DJE Investment S.A. (LU ),Promoters Marketers,Unknown,2766,Promid
2713,DJE Kapital AG (DE ),Promoters Marketers,Unknown,2713,Promid
83182,DL Capital Management S.à r.l. (LU ),Promoters Marketers,Unknown,83182,Promid
80869,DMS Offshore Mgt Services (Europe) (IE ),Promoters Marketers,Unknown,80869,Promid
4249,DNB Asset Management S.A. (LU ),Promoters Marketers,Unknown,4249,Promid
2217,DNB Financial Holding AB (SE ),Promoters Marketers,Unknown,2217,Promid
11660,DNCA Finance Luxembourg (LU ),Promoters Marketers,Unknown,11660,Promid
10912,DNCA Finance S.A. (FR ),Promoters Marketers,Unknown,10912,Promid
80411,Dodge & Cox (US ),Promoters Marketers,Unknown,80411,Promid
12483,Dolefin S.A. (CH ),Promoters Marketers,Unknown,12483,Promid
71657,DÔM Finance S.A. (FR ),Promoters Marketers,Unknown,71657,Promid
84011,Dominion Fund Management Limited (GG ),Promoters Marketers,Unknown,84011,Promid
20943,DONNER & REUSCHEL Aktiengesellschaft (DE ),Promoters Marketers,Unknown,20943,Promid
72471,Dorval Asset Management (FR ),Promoters Marketers,Unknown,72471,Promid
68253,DoubleLine Capital LP (US ),Promoters Marketers,Unknown,68253,Promid
4043,Dr. Boss Finanz Management GmbH (DE ),Promoters Marketers,Unknown,4043,Promid
72016,Dr. Peterreins Portfolio Consulting (DE ),Promoters Marketers,Unknown,72016,Promid
110034,Dr. Peters (DE ),Promoters Marketers,Unknown,110034,Promid
88514,Dragon Capital Management (HK) Ltd (HK ),Promoters Marketers,Unknown,88514,Promid
87637,DSM Capital Partners LLC (US ),Promoters Marketers,Unknown,87637,Promid
11432,Dubly Transatlantique Gestion (FR ),Promoters Marketers,Unknown,11432,Promid
113942,Dunas Capital Asset Management (ES ),Promoters Marketers,Unknown,113942,Promid
13010,DWM Asset Management LLC (US ),Promoters Marketers,Unknown,13010,Promid
13009,DWM Funds S.à r.l. (LU ),Promoters Marketers,Unknown,13009,Promid
5725,DWS Investment GmbH (DE ),Promoters Marketers,Unknown,5725,Promid
1510,DWS Investment S.A. (LU ),Promoters Marketers,Unknown,1510,Promid
10150,Dynamic Asset Management Co. LU S.A. (LU ),Promoters Marketers,Unknown,10150,Promid
71149,Dynasty AM S.A. (LU ),Promoters Marketers,Unknown,71149,Promid
6217,DZ Privatbank (Schweiz) AG (CH ),Promoters Marketers,Unknown,6217,Promid
1511,DZ Privatbank S.A. (LU ),Promoters Marketers,Unknown,1511,Promid
80396,E Fund Management (HK) Co. Limited (HK ),Promoters Marketers,Unknown,80396,Promid
11325,E. Öhman J:or Fonder AB (SE ),Promoters Marketers,Unknown,11325,Promid
20167,E.I. Sturdza Strategic Management Ld (GG ),Promoters Marketers,Unknown,20167,Promid
98519,Earth Resource Investments AG (CH ),Promoters Marketers,Unknown,98519,Promid
69630,East Capital Asset Management S.A. (LU ),Promoters Marketers,Unknown,69630,Promid
10536,East Capital Holding AB (SE ),Promoters Marketers,Unknown,10536,Promid
69361,Eastspring Investments (Lux) SA (LU ),Promoters Marketers,Unknown,69361,Promid
80413,Eaton Vance Advisers (Ireland) Ld (IE ),Promoters Marketers,Unknown,80413,Promid
72463,ECOFI Investissements (FR ),Promoters Marketers,Unknown,72463,Promid
69402,Econopolis Wealth Management N.V. (BE ),Promoters Marketers,Unknown,69402,Promid
91251,Ecosphere Capital Ltd (GB ),Promoters Marketers,Unknown,91251,Promid
107990,Edison Investment Research Limited (GB ),Promoters Marketers,Unknown,107990,Promid
4773,"EDM Gestion, S.A., S.G.I.I.C. (ES )",Promoters Marketers,Unknown,4773,Promid
1486,Edmond de Rothschild (Europe) (LU ),Promoters Marketers,Unknown,1486,Promid
1910,Edmond de Rothschild (France) (FR ),Promoters Marketers,Unknown,1910,Promid
4774,Edmond de Rothschild AM (France) (FR ),Promoters Marketers,Unknown,4774,Promid
10645,Edmond de Rothschild Asset Mgt (LU ),Promoters Marketers,Unknown,10645,Promid
72414,Edmond de Rothschild PE Lux S.A. (LU ),Promoters Marketers,Unknown,72414,Promid
88086,Edouard 7 Gestion Privée (FR ),Promoters Marketers,Unknown,88086,Promid
107860,Educapital (FR ),Promoters Marketers,Unknown,107860,Promid
91262,EFG Asset Management (HK) Limited (HK ),Promoters Marketers,Unknown,91262,Promid
83355,EFG Asset Management (UK) Limited (GB ),Promoters Marketers,Unknown,83355,Promid
2798,"EFG Bank AG, Zurich (CH )",Promoters Marketers,Unknown,2798,Promid
84696,EFG lnternational AG (CH ),Promoters Marketers,Unknown,84696,Promid
72498,Efigest Asset Management (FR ),Promoters Marketers,Unknown,72498,Promid
15974,Egns-INVEST Investeringsforvaltning. (DK ),Promoters Marketers,Unknown,15974,Promid
105650,Ehrke & Lübberstedt AG (DE ),Promoters Marketers,Unknown,105650,Promid
72711,Eiffel Ecapital GP SARL (LU ),Promoters Marketers,Unknown,72711,Promid
20190,Eiffel Investment Group BV (NL ),Promoters Marketers,Unknown,20190,Promid
71121,Eightstone Oclaner PTE LTD (SG ),Promoters Marketers,Unknown,71121,Promid
15349,EIM Participations Luxembourg S.A. (LU ),Promoters Marketers,Unknown,15349,Promid
18891,ELAN Capital-Partners GmbH (DE ),Promoters Marketers,Unknown,18891,Promid
84284,Eleaur Family Office France (FR ),Promoters Marketers,Unknown,84284,Promid
73426,Eleva Capital LLP (GB ),Promoters Marketers,Unknown,73426,Promid
21597,Elevon Invest SARL (FR ),Promoters Marketers,Unknown,21597,Promid
12415,Elite Advisers S.A. (LU ),Promoters Marketers,Unknown,12415,Promid
21176,Ellipsis Asset Management (FR ),Promoters Marketers,Unknown,21176,Promid
13535,Emergent Asset Management Limited (GB ),Promoters Marketers,Unknown,13535,Promid
81977,EMPIRA AG (CH ),Promoters Marketers,Unknown,81977,Promid
71912,Energreen Investment Europe S.A. (LU ),Promoters Marketers,Unknown,71912,Promid
10178,Energy Asset Management S.à r.l. (LU ),Promoters Marketers,Unknown,10178,Promid
87368,Energy Ventures Investments S.A. (LU ),Promoters Marketers,Unknown,87368,Promid
4649,Engelwood Asset Management (LU ),Promoters Marketers,Unknown,4649,Promid
72099,Entheca Finance S.A.S. (FR ),Promoters Marketers,Unknown,72099,Promid
98588,Entrepreneur Venture Gestion S.A. (FR ),Promoters Marketers,Unknown,98588,Promid
69438,EQT Credit Investment Advisors LLP (GB ),Promoters Marketers,Unknown,69438,Promid
71307,EQT Services (UK) Limited (GB ),Promoters Marketers,Unknown,71307,Promid
68824,Equigest (FR ),Promoters Marketers,Unknown,68824,Promid
18020,Equita S.I.M. S.p.A (IT ),Promoters Marketers,Unknown,18020,Promid
82840,Equitile Investments Ltd (GB ),Promoters Marketers,Unknown,82840,Promid
100518,Equity Trustees Fd Services (IE) Ltd (IE ),Promoters Marketers,Unknown,100518,Promid
100128,Equity Trustees Fund Services (GB ),Promoters Marketers,Unknown,100128,Promid
81603,ERAAM (FR ),Promoters Marketers,Unknown,81603,Promid
86925,ERASMUS Gestion (FR ),Promoters Marketers,Unknown,86925,Promid
4889,ERGO Trust GmbH (DE ),Promoters Marketers,Unknown,4889,Promid
4262,Ersel Gestion Internationale S.A. (LU ),Promoters Marketers,Unknown,4262,Promid
97797,Erste Asset Management GmbH (AT ),Promoters Marketers,Unknown,97797,Promid
87466,Erste Finanz- & Vermögensberater AG (DE ),Promoters Marketers,Unknown,87466,Promid
6336,Erste-Sparinvest KAG (AT ),Promoters Marketers,Unknown,6336,Promid
87380,ES Bankers (Dubai) Limited (AE ),Promoters Marketers,Unknown,87380,Promid
111150,ESG-AM AG (CH ),Promoters Marketers,Unknown,111150,Promid
22025,ESO Management (Luxembourg) Limited (LU ),Promoters Marketers,Unknown,22025,Promid
1823,Espirito Santo Activos Financeiros (PT ),Promoters Marketers,Unknown,1823,Promid
72254,ETFlab Investment GmbH (DE ),Promoters Marketers,Unknown,72254,Promid
87962,ETFS Equity Securities Limited (JE ),Promoters Marketers,Unknown,87962,Promid
87954,ETFS Foreign Exchange Limited (JE ),Promoters Marketers,Unknown,87954,Promid
87958,ETFS Hedged Commodity Securities Ld (JE ),Promoters Marketers,Unknown,87958,Promid
87961,ETFS Metal Securities Limited (JE ),Promoters Marketers,Unknown,87961,Promid
87959,ETFS Oil Securities Limited (JE ),Promoters Marketers,Unknown,87959,Promid
18165,ETHENEA Independent Investors S.A. (LU ),Promoters Marketers,Unknown,18165,Promid
4791,Ethias Assurance (BE ),Promoters Marketers,Unknown,4791,Promid
88368,Ethos Services SA (CH ),Promoters Marketers,Unknown,88368,Promid
22543,ETICA SGR S.p.A. (IT ),Promoters Marketers,Unknown,22543,Promid
89720,ETIKA Assurance (FR ),Promoters Marketers,Unknown,89720,Promid
72474,Etoile Gestion (FR ),Promoters Marketers,Unknown,72474,Promid
67937,EUpean and Glob Investment LTD (IE ),Promoters Marketers,Unknown,67937,Promid
96292,Eurazeo Funds Management Luxembourg (LU ),Promoters Marketers,Unknown,96292,Promid
10669,Eurinvest Partners S.A. (LU ),Promoters Marketers,Unknown,10669,Promid
2693,Eurizon Capital S.A. (LU ),Promoters Marketers,Unknown,2693,Promid
4607,Eurizon Capital SGR S.p.A. (IT ),Promoters Marketers,Unknown,4607,Promid
83248,Euro Asia GP (LU ),Promoters Marketers,Unknown,83248,Promid
68737,Eurobank AMMutual Fund Mgt C. S.A. (GR ),Promoters Marketers,Unknown,68737,Promid
5912,Eurobank Fund Mgt Cie (Lux) SA (LU ),Promoters Marketers,Unknown,5912,Promid
1512,Eurobank Private Bank Lux S.A. (LU ),Promoters Marketers,Unknown,1512,Promid
9916,Euromobiliare Asset Mgt SGR S.p.A. (IT ),Promoters Marketers,Unknown,9916,Promid
17539,European Capital Partners (Lu) S.A. (LU ),Promoters Marketers,Unknown,17539,Promid
87129,"European Commission, DG ENERGY (BE )",Promoters Marketers,Unknown,87129,Promid
1586,European Depositary Bank SA (LU ),Promoters Marketers,Unknown,1586,Promid
18938,European Investment Bank (LU ),Promoters Marketers,Unknown,18938,Promid
14705,European Investment Fund (LU ),Promoters Marketers,Unknown,14705,Promid
98015,Eurostone Advisers S.A (LU ),Promoters Marketers,Unknown,98015,Promid
110715,Euryale (FR ),Promoters Marketers,Unknown,110715,Promid
11711,EValuation Capital Management B.V. (NL ),Promoters Marketers,Unknown,11711,Promid
4085,Evangelische Bank eG (DE ),Promoters Marketers,Unknown,4085,Promid
113945,Evelyn Partners Ivt Mgt Services Ld (GB ),Promoters Marketers,Unknown,113945,Promid
87754,Even Finance (FR ),Promoters Marketers,Unknown,87754,Promid
17472,Eventus Fondsverwaltung GmbH (LU ),Promoters Marketers,Unknown,17472,Promid
72072,Evli Fund Management Company Ltd (FI ),Promoters Marketers,Unknown,72072,Promid
84494,Evonik Pensionstreuhand e.V. (DE ),Promoters Marketers,Unknown,84494,Promid
9942,EXANE Asset Management (FR ),Promoters Marketers,Unknown,9942,Promid
5673,Exane S.A. (FR ),Promoters Marketers,Unknown,5673,Promid
71479,"Explorer SGPS, S.A. (PT )",Promoters Marketers,Unknown,71479,Promid
11209,Eyb & Wallwitz Vermögensmgt GmbH (DE ),Promoters Marketers,Unknown,11209,Promid
22719,EYNAV Gestion S.A. (LU ),Promoters Marketers,Unknown,22719,Promid
80713,Eyquem AM (LU ),Promoters Marketers,Unknown,80713,Promid
88564,F&C Investment Business Limited (GB ),Promoters Marketers,Unknown,88564,Promid
4483,F&C Managers Limited (GB ),Promoters Marketers,Unknown,4483,Promid
14717,"F&V Capital Management, LLC (US )",Promoters Marketers,Unknown,14717,Promid
93938,F.I.T. Galileo Investment Trust Ld (FI ),Promoters Marketers,Unknown,93938,Promid
13123,Fair Advisory S.A. (CH ),Promoters Marketers,Unknown,13123,Promid
21579,Falco Key GP (LU ),Promoters Marketers,Unknown,21579,Promid
87499,Falcon Money Management Limited (MT ),Promoters Marketers,Unknown,87499,Promid
2441,Falcon Private Bank Ltd. (CH ),Promoters Marketers,Unknown,2441,Promid
96856,FAM Frankfurt Asset Management AG (DE ),Promoters Marketers,Unknown,96856,Promid
72043,FAME Investments AG (AT ),Promoters Marketers,Unknown,72043,Promid
91264,FAP Invest GmbH (LU ),Promoters Marketers,Unknown,91264,Promid
13049,FARAD Investment Management SA (LU ),Promoters Marketers,Unknown,13049,Promid
67748,FCS Asset Management Ltd (MT ),Promoters Marketers,Unknown,67748,Promid
4805,Federal Finance Gestion (FR ),Promoters Marketers,Unknown,4805,Promid
71867,Federated International Mgt Limited (IE ),Promoters Marketers,Unknown,71867,Promid
84028,Federated Investors (UK) LLP (GB ),Promoters Marketers,Unknown,84028,Promid
12542,Fenice Investimenti S.A. (CH ),Promoters Marketers,Unknown,12542,Promid
11320,FERI (Luxembourg) S.A. (LU ),Promoters Marketers,Unknown,11320,Promid
5409,FERI AG (DE ),Promoters Marketers,Unknown,5409,Promid
4918,Feri Trust GmbH (DE ),Promoters Marketers,Unknown,4918,Promid
74416,Ferrigestion S.A. (FR ),Promoters Marketers,Unknown,74416,Promid
81485,FFA Capital Ltd (KY ),Promoters Marketers,Unknown,81485,Promid
82874,FI&PA Corporate Trustee New Zealand (NZ ),Promoters Marketers,Unknown,82874,Promid
100110,FIDAL AG (DE ),Promoters Marketers,Unknown,100110,Promid
81288,Fidante Partners Europe Limited (GB ),Promoters Marketers,Unknown,81288,Promid
81624,FIDARCO (LI ),Promoters Marketers,Unknown,81624,Promid
71917,Fide Capital S.A. (BE ),Promoters Marketers,Unknown,71917,Promid
89804,Fideas Capital (FR ),Promoters Marketers,Unknown,89804,Promid
14126,Fidecum AG (DE ),Promoters Marketers,Unknown,14126,Promid
2315,Fidelity Investments (US ),Promoters Marketers,Unknown,2315,Promid
2497,Fideuram S.p.A. (IT ),Promoters Marketers,Unknown,2497,Promid
14009,Fiducenter S.A. (LU ),Promoters Marketers,Unknown,14009,Promid
5263,FIDUKA Depotverwaltung GmbH (DE ),Promoters Marketers,Unknown,5263,Promid
19631,Fiera Capital (UK) Limited (GB ),Promoters Marketers,Unknown,19631,Promid
69732,FIL Fund Management (Ireland) Ltd (IE ),Promoters Marketers,Unknown,69732,Promid
5635,FIL Gestion (FR ),Promoters Marketers,Unknown,5635,Promid
4331,FIL Investmen Mgt (Lux) S.àr.l. (LU ),Promoters Marketers,Unknown,4331,Promid
83441,FIL Investment Services (UK) Limited (GB ),Promoters Marketers,Unknown,83441,Promid
112075,FIL Investments (Bermuda) Limited (BM ),Promoters Marketers,Unknown,112075,Promid
4709,FIL Investments International (GB ),Promoters Marketers,Unknown,4709,Promid
70794,"Fimarge, Soc Financera D'Iinversío (AD )",Promoters Marketers,Unknown,70794,Promid
21295,FINACAP S.A. (LU ),Promoters Marketers,Unknown,21295,Promid
72485,FINALTIS (FR ),Promoters Marketers,Unknown,72485,Promid
83687,Finance in Motion GmbH (DE ),Promoters Marketers,Unknown,83687,Promid
21262,Finance S.A. (FR ),Promoters Marketers,Unknown,21262,Promid
12172,FinanceCom INTERNATIONAL S.A. (LU ),Promoters Marketers,Unknown,12172,Promid
72478,Financière Arbevel (FR ),Promoters Marketers,Unknown,72478,Promid
88379,Financière d’Uzès (FR ),Promoters Marketers,Unknown,88379,Promid
72486,Financière de Champlain (FR ),Promoters Marketers,Unknown,72486,Promid
89796,Financière de l’Arc (FR ),Promoters Marketers,Unknown,89796,Promid
89718,Financiere de L’Oxer (FR ),Promoters Marketers,Unknown,89718,Promid
72479,Financière de la Cité (FR ),Promoters Marketers,Unknown,72479,Promid
89816,FINANCIERE GALILEE (FR ),Promoters Marketers,Unknown,89816,Promid
72507,Financière Tiepolo SAS (FR ),Promoters Marketers,Unknown,72507,Promid
83634,Finas Management SA (CH ),Promoters Marketers,Unknown,83634,Promid
68024,Findlay Park Partners LLP (GB ),Promoters Marketers,Unknown,68024,Promid
83660,Fine Art Partner Services Limited (AI ),Promoters Marketers,Unknown,83660,Promid
91129,Fineco AM DAC (IE ),Promoters Marketers,Unknown,91129,Promid
92006,FinEx ETF Limited (KY ),Promoters Marketers,Unknown,92006,Promid
84688,FINEX.LU S.A. SOPARFI (LU ),Promoters Marketers,Unknown,84688,Promid
21554,Finexis S.A. (LU ),Promoters Marketers,Unknown,21554,Promid
71044,FINEXT Consultants Limited (CY ),Promoters Marketers,Unknown,71044,Promid
21859,Finiens Wealth Management AG (CH ),Promoters Marketers,Unknown,21859,Promid
98599,FINTRO (BE ),Promoters Marketers,Unknown,98599,Promid
87238,FIPAGEST (FR ),Promoters Marketers,Unknown,87238,Promid
19250,First Private Investment Mgt KAG mbH (DE ),Promoters Marketers,Unknown,19250,Promid
87438,First State Investment (UK) Limited (GB ),Promoters Marketers,Unknown,87438,Promid
