Category,Value,Text
Promid,80200,CG Asset Management Limited (GB )
Promid,73781,CGR I GP S.à r.l. (LU )
Promid,91514,Chainberry Asset Management GmbH (DE )
Promid,87793,Chameleon Asset Managemnt AG (CH )
Promid,84413,Charteris Treasury Portf Managers Ld (GB )
Promid,87764,Chelverton Asset Management Limited (GB )
Promid,84685,Cheyne Capital Holdings Limited (VG )
Promid,19037,Cheyne Capital Management (UK) LLP (GB )
Promid,99860,Cheyne Capital SMC Limited (IE )
Promid,113725,Chikara Investments LLP (GB )
Promid,81974,CHINA POST GLOBAL UK LIMITED (GB )
Promid,80286,China Universal AM (Hong Kong) Co Ld (HK )
Promid,87372,China-CEE Management S.à r.l. (LU )
Promid,88189,"Chiron Investment Management, LLC (US )"
Promid,83925,Cholet Dupont S.A. (FR )
Promid,84506,CHOM CAPITAL GmbH (DE )
Promid,72990,CHORUS GmbH (DE )
Promid,101454,Christian Brothers Ivt Services (US )
Promid,80662,Church House Investments Limited (GB )
Promid,4320,CI Fund Services S.A. (LU )
Promid,19513,CIAM (FR )
Promid,4780,Cigogne Management S.A. (LU )
Promid,12437,CIM Investment Management Limited (GB )
Promid,72781,Cinema Gestion S.à r.l. (LU )
Promid,67737,Cinven Manco S.à r.l. (LU )
Promid,11829,Citadel Finance S.A. (CH )
Promid,70495,Citadel Holding for Financial Ivts (EG )
Promid,70533,Citi Private Advisory LLC (US )
Promid,65729,Citibank Europe plc (IE )
Promid,2226,Citigroup (US )
Promid,19067,Citigroup Participation Lux Ltd (LU )
Promid,83958,City Financial Investment Co Ld (GB )
Promid,71467,Civetta Capital (KY )
Promid,71670,Clark Capital Management Group (US )
Promid,72561,Clartan Associés (FR )
Promid,84125,Classic Fund Management Aktieng. (LI )
Promid,72469,Clay Asset Management (FR )
Promid,18032,CLDF Management S. à r. l. (LU )
Promid,70525,Clearsight Investments AG (CH )
Promid,19633,Clerville Investment Management LLP (GB )
Promid,11813,CNP Assurances (FR )
Promid,85559,CO.MO.I GROUP SA (LU )
Promid,84293,Cobas Asset Management SGIIC S.A. (ES )
Promid,72451,COGEFI Gestion (FR )
Promid,69581,Cohen & Steers UK Limited (GB )
Promid,22195,Colchester Global Investors Limited (GB )
Promid,93924,Colin & Cie. Schweiz AG (CH )
Promid,91416,COLLEGIUM Vermögensverwaltungs AG (DE )
Promid,71469,Coller Investment Management Limited (GG )
Promid,22110,Columba Ltd (MT )
Promid,87913,Columbia Threadneedle (EM) Ivts Ld (GB )
Promid,88350,Columbia Threadneedle Management Ld (GB )
Promid,101458,Colville Capital Partners France (FR )
Promid,6291,Com. Fin. De Gest. Lux. S.A. (LU )
Promid,93936,Comeragh Capital LLP (GB )
Promid,22007,Comgest Asset Management Intl Ltd (IE )
Promid,1773,Comgest S.A. (FR )
Promid,2897,COMINVEST Asset Management GmbH (DE )
Promid,72395,Commerz Real Investmentg. mbH (DE )
Promid,1774,Commerzbank AG (DE )
Promid,1573,Commerzbank AG Filiale Lux/CB LUX GS (LU )
Promid,20239,Commerzbank Aktiengesellschaft (DE )
Promid,17902,Commodity Capital AG (CH )
Promid,18014,Communauté Européenne (LU )
Promid,4690,Compass Asset Management S.A. (CH )
Promid,106281,Compass Group Luxembourg GP S.à.rl. (LU )
Promid,78313,Concorde Securities Ltd (HU )
Promid,2266,Concordia Versicherungsgruppe (DE )
Promid,98014,Concrete Mgt Services S.A. (LU )
Promid,1782,Confederaci. ES de Cajas de Ahorros (ES )
Promid,12960,Conren Land GmbH (DE )
Promid,70387,CONREN Research GmbH (CH )
Promid,91688,Conseil Investissement SNC (FR )
Promid,84895,Conseil Plus Gestion (C.P.G.) S.A.S. (FR )
Promid,72231,Conservative Concept Portf Mgt AG (DE )
Promid,20450,Consorzio Etimos S.c. (IT )
Promid,72453,Constance Associés (FR )
Promid,71349,Constellation Flore Fröhlich & Cie (CH )
Promid,19447,Controlfida (SUISSE) S.A (CH )
Promid,2771,Conventum TPS (LU )
Promid,72454,Convictions AM (FR )
Promid,11626,Cordea Savills LLP (GB )
Promid,68980,Cordiant Luxembourg S.A. (LU )
Promid,101049,Coremont LLP (GB )
Promid,1784,Cornèr Banque S.A. (CH )
Promid,18650,Coronation Fund Managers (Ireld) Ltd (IE )
Promid,4583,Corpus Sireo Asset Management GmbH__ (DE )
Promid,2587,Cortal Consors (FR )
Promid,70491,Cosign Nominees Limited (GG )
Promid,19698,Covéa Finance SAS (FR )
Promid,80630,Covéa Group (FR )
Promid,74199,CPEG (CH )
Promid,11161,CPR Asset Management (FR )
Promid,16829,CQS (UK) LLP (GB )
Promid,71308,CQS Luxembourg Global S.à r.l. (LU )
Promid,11906,C-QUADRAT Asset Management GmbH (AT )
Promid,5742,C-QUADRAT Investment AG (AT )
Promid,2269,C-QUADRAT Kapitalanlage AG (AT )
Promid,108039,Crake Asset Management LLP (GB )
Promid,84137,Cramer Rosenthal McGlynn LLC (US )
Promid,81173,CRE Loans 2 General Partner (LU )
Promid,72760,Creathor Venture Management Lux (LU )
Promid,2195,Crédit Agricole Indosuez (FR )
Promid,25250,Crédit Agricole S.A. (FR )
Promid,71918,Crèdit Andorrà Asset Management Lux (LU )
Promid,2916,Crèdit Andorrà S.A. (AD )
Promid,6146,Crédit Mutuel Asset Management (FR )
Promid,16851,Crédit Mutuel Géstion (FR )
Promid,10757,Credit Suisse (Deutschland) AG (DE )
Promid,84611,Credit Suisse Asset Management (CH )
Promid,4284,Credit Suisse Fund Management S.A. (LU )
Promid,71338,Credit Suisse Holding EU (Lux) SA (LU )
Promid,12822,Credit Suisse International (GB )
Promid,12066,Crédit Suisse Solution Partners AG (CH )
Promid,104389,"Credit Suisse UK Limited, London (GB )"
Promid,1794,Credito Emiliano S.p.A. (IT )
Promid,95056,Credo Capital Limited (GB )
Promid,72047,CRELAN S.A. (BE )
Promid,67904,Crescendo Advisors International Ltd (GG )
Promid,70899,Crescendo Group Sarl (LU )
Promid,74302,Crescendo Real Estate Partners Ld (GG )
Promid,81606,Crescent Capital Group LP (US )
Promid,112566,Cresco GmbH (DE )
Promid,2259,Creutz & Partners The Art of A Mgt (LU )
Promid,80259,Cromwell Property Group (AU )
Promid,87018,CRUX Asset Management Limited (GB )
Promid,112564,Crypto Finance (Asset Management) AG (CH )
Promid,21690,CSOP Asset Management Limited (HK )
Promid,13520,Cube Infrastructure Managers (LU )
Promid,10268,"Cullen Capital Management, LLC (US )"
Promid,109660,CVC Europe Fund Management Sarl (LU )
Promid,14169,CVC Nominees Limited (JE )
Promid,89803,Cybèle Asset Management (FR )
Promid,21822,Cypanga SAS (FR )
Promid,87304,Da Vinci Capital Management Limited (GG )
Promid,69814,Dan Investments SAS (FR )
Promid,2666,Danske Bank A/S (DK )
Promid,1801,"Danske Capital, Sampo Bank Plc (FI )"
Promid,98699,Danske IM A/S Luxembourg Branch (LU )
Promid,15908,Danske Invest Management A/S (DK )
Promid,18773,Dasos Capital Oy Ltd (FI )
Promid,73067,Davidson Kempner Capital Mgt LP (US )
Promid,10825,Davy Global Fund Management Lux (LU )
Promid,54148,Davy Stockbrokers (IE )
Promid,87391,DBG Fund HoldCo GmbH & Co. KG (DE )
Promid,87390,DBG Fund VII GP S.à r.l. (LU )
Promid,5926,de Pury Pictet Turrettini & Cie S.A. (CH )
Promid,80542,DECALIA S.A. (CH )
Promid,18941,DECC Energy Investment Limited (GB )
Promid,114070,Deerpath Capital GP Sàrl (LU )
Promid,84532,Degroof Petercam AM Finance (FR )
Promid,71143,Degroof Petercam Asset Management SA (BE )
Promid,18732,Degroof Petercam France (FR )
Promid,70871,Degussa Bank GmbH (DE )
Promid,2242,Deka International S.A. (LU )
Promid,19786,Deka Investment GmbH (DE )
Promid,2785,DekaBank Deutsche Girozentrale (DE )
Promid,15023,DekaBank Deutsche Girozentrale FaM (LU )
Promid,101743,Delcap S.A. (BE )
Promid,1476,Delen Private Bank Luxembourg S.A. (LU )
Promid,105281,Delin Advisors Ltd (GB )
Promid,87480,Delta Alternative Management S.A.S (FR )
Promid,5692,Delta Lloyd Asset Management N.V. (NL )
Promid,15820,Delubac Asset Management (FR )
Promid,9845,DENAM S.A. (LU )
Promid,102793,"Deuterium Capital Management, LLC (US )"
Promid,2240,Deutsche Apotheker & Ärztebank eG (DE )
Promid,21948,Deutsche Ärzteversicherung AG (DE )
Promid,6175,Deutsche Asset Management Group Ltd (GB )
Promid,2917,Deutsche Bank (Suisse) S.A. (CH )
Promid,2233,Deutsche Bank AG (DE )
Promid,4983,Deutsche Bank AG London branch (GB )
Promid,3227,Deutsche Bank N.V./S.A. (BE )
Promid,3287,Deutsche Intl Corporate Services Ldt (IE )
Promid,2243,Deutsche Kreditbank AG (DE )
Promid,2481,Deutsche Postbank AG (DE )
Promid,21205,Deutsche Zinshaus GmbH (DE )
Promid,9928,DeutscheAsset&WealthMgtIntlGmbH (DE )
Promid,49780,DEVK A.G. (DE )
Promid,2129,Dexia Banque France (FR )
Promid,97799,DF Deutsche Finance Solution Service (DE )
Promid,67964,Diamant Bleu Gestion SAS (FR )
Promid,83316,Didner & Gerge Fonder AB (SE )
Promid,89726,Die Swaene Finance (FR )
Promid,72059,Dierickx Leys Private Bank N.V. (BE )
Promid,80539,Dimensional Fund Advisors Ltd (GB )
Promid,2766,DJE Investment S.A. (LU )
Promid,2713,DJE Kapital AG (DE )
Promid,83182,DL Capital Management S.à r.l. (LU )
Promid,80869,DMS Offshore Mgt Services (Europe) (IE )
Promid,4249,DNB Asset Management S.A. (LU )
Promid,2217,DNB Financial Holding AB (SE )
Promid,11660,DNCA Finance Luxembourg (LU )
Promid,10912,DNCA Finance S.A. (FR )
Promid,80411,Dodge & Cox (US )
Promid,12483,Dolefin S.A. (CH )
Promid,71657,DÔM Finance S.A. (FR )
Promid,84011,Dominion Fund Management Limited (GG )
Promid,20943,DONNER & REUSCHEL Aktiengesellschaft (DE )
Promid,72471,Dorval Asset Management (FR )
Promid,68253,DoubleLine Capital LP (US )
Promid,4043,Dr. Boss Finanz Management GmbH (DE )
Promid,72016,Dr. Peterreins Portfolio Consulting (DE )
Promid,110034,Dr. Peters (DE )
Promid,88514,Dragon Capital Management (HK) Ltd (HK )
Promid,87637,DSM Capital Partners LLC (US )
Promid,11432,Dubly Transatlantique Gestion (FR )
Promid,113942,Dunas Capital Asset Management (ES )
Promid,13010,DWM Asset Management LLC (US )
Promid,13009,DWM Funds S.à r.l. (LU )
Promid,5725,DWS Investment GmbH (DE )
Promid,1510,DWS Investment S.A. (LU )
Promid,10150,Dynamic Asset Management Co. LU S.A. (LU )
Promid,71149,Dynasty AM S.A. (LU )
Promid,6217,DZ Privatbank (Schweiz) AG (CH )
Promid,1511,DZ Privatbank S.A. (LU )
Promid,80396,E Fund Management (HK) Co. Limited (HK )
Promid,11325,E. Öhman J:or Fonder AB (SE )
Promid,20167,E.I. Sturdza Strategic Management Ld (GG )
Promid,98519,Earth Resource Investments AG (CH )
Promid,69630,East Capital Asset Management S.A. (LU )
Promid,10536,East Capital Holding AB (SE )
Promid,69361,Eastspring Investments (Lux) SA (LU )
Promid,80413,Eaton Vance Advisers (Ireland) Ld (IE )
Promid,72463,ECOFI Investissements (FR )
Promid,69402,Econopolis Wealth Management N.V. (BE )
Promid,91251,Ecosphere Capital Ltd (GB )
Promid,107990,Edison Investment Research Limited (GB )
Promid,4773,"EDM Gestion, S.A., S.G.I.I.C. (ES )"
Promid,1486,Edmond de Rothschild (Europe) (LU )
Promid,1910,Edmond de Rothschild (France) (FR )
Promid,4774,Edmond de Rothschild AM (France) (FR )
Promid,10645,Edmond de Rothschild Asset Mgt (LU )
Promid,72414,Edmond de Rothschild PE Lux S.A. (LU )
Promid,88086,Edouard 7 Gestion Privée (FR )
Promid,107860,Educapital (FR )
Promid,91262,EFG Asset Management (HK) Limited (HK )
Promid,83355,EFG Asset Management (UK) Limited (GB )
Promid,2798,"EFG Bank AG, Zurich (CH )"
Promid,84696,EFG lnternational AG (CH )
Promid,72498,Efigest Asset Management (FR )
Promid,15974,Egns-INVEST Investeringsforvaltning. (DK )
Promid,105650,Ehrke & Lübberstedt AG (DE )
Promid,72711,Eiffel Ecapital GP SARL (LU )
Promid,20190,Eiffel Investment Group BV (NL )
Promid,71121,Eightstone Oclaner PTE LTD (SG )
Promid,15349,EIM Participations Luxembourg S.A. (LU )
Promid,18891,ELAN Capital-Partners GmbH (DE )
Promid,84284,Eleaur Family Office France (FR )
Promid,73426,Eleva Capital LLP (GB )
Promid,21597,Elevon Invest SARL (FR )
Promid,12415,Elite Advisers S.A. (LU )
Promid,21176,Ellipsis Asset Management (FR )
Promid,13535,Emergent Asset Management Limited (GB )
Promid,81977,EMPIRA AG (CH )
Promid,71912,Energreen Investment Europe S.A. (LU )
Promid,10178,Energy Asset Management S.à r.l. (LU )
Promid,87368,Energy Ventures Investments S.A. (LU )
Promid,4649,Engelwood Asset Management (LU )
Promid,72099,Entheca Finance S.A.S. (FR )
Promid,98588,Entrepreneur Venture Gestion S.A. (FR )
Promid,69438,EQT Credit Investment Advisors LLP (GB )
Promid,71307,EQT Services (UK) Limited (GB )
Promid,68824,Equigest (FR )
Promid,18020,Equita S.I.M. S.p.A (IT )
Promid,82840,Equitile Investments Ltd (GB )
Promid,100518,Equity Trustees Fd Services (IE) Ltd (IE )
Promid,100128,Equity Trustees Fund Services (GB )
Promid,81603,ERAAM (FR )
Promid,86925,ERASMUS Gestion (FR )
Promid,4889,ERGO Trust GmbH (DE )
Promid,4262,Ersel Gestion Internationale S.A. (LU )
Promid,97797,Erste Asset Management GmbH (AT )
Promid,87466,Erste Finanz- & Vermögensberater AG (DE )
Promid,6336,Erste-Sparinvest KAG (AT )
Promid,87380,ES Bankers (Dubai) Limited (AE )
Promid,111150,ESG-AM AG (CH )
Promid,22025,ESO Management (Luxembourg) Limited (LU )
Promid,1823,Espirito Santo Activos Financeiros (PT )
Promid,72254,ETFlab Investment GmbH (DE )
Promid,87962,ETFS Equity Securities Limited (JE )
Promid,87954,ETFS Foreign Exchange Limited (JE )
Promid,87958,ETFS Hedged Commodity Securities Ld (JE )
Promid,87961,ETFS Metal Securities Limited (JE )
Promid,87959,ETFS Oil Securities Limited (JE )
Promid,18165,ETHENEA Independent Investors S.A. (LU )
Promid,4791,Ethias Assurance (BE )
Promid,88368,Ethos Services SA (CH )
Promid,22543,ETICA SGR S.p.A. (IT )
Promid,89720,ETIKA Assurance (FR )
Promid,72474,Etoile Gestion (FR )
Promid,67937,EUpean and Glob Investment LTD (IE )
Promid,96292,Eurazeo Funds Management Luxembourg (LU )
Promid,10669,Eurinvest Partners S.A. (LU )
Promid,2693,Eurizon Capital S.A. (LU )
Promid,4607,Eurizon Capital SGR S.p.A. (IT )
Promid,83248,Euro Asia GP (LU )
Promid,68737,Eurobank AMMutual Fund Mgt C. S.A. (GR )
Promid,5912,Eurobank Fund Mgt Cie (Lux) SA (LU )
Promid,1512,Eurobank Private Bank Lux S.A. (LU )
Promid,9916,Euromobiliare Asset Mgt SGR S.p.A. (IT )
Promid,17539,European Capital Partners (Lu) S.A. (LU )
Promid,87129,"European Commission, DG ENERGY (BE )"
Promid,1586,European Depositary Bank SA (LU )
Promid,18938,European Investment Bank (LU )
Promid,14705,European Investment Fund (LU )
Promid,98015,Eurostone Advisers S.A (LU )
Promid,110715,Euryale (FR )
Promid,11711,EValuation Capital Management B.V. (NL )
Promid,4085,Evangelische Bank eG (DE )
Promid,113945,Evelyn Partners Ivt Mgt Services Ld (GB )
Promid,87754,Even Finance (FR )
Promid,17472,Eventus Fondsverwaltung GmbH (LU )
Promid,72072,Evli Fund Management Company Ltd (FI )
Promid,84494,Evonik Pensionstreuhand e.V. (DE )
Promid,9942,EXANE Asset Management (FR )
Promid,5673,Exane S.A. (FR )
Promid,71479,"Explorer SGPS, S.A. (PT )"
Promid,11209,Eyb & Wallwitz Vermögensmgt GmbH (DE )
Promid,22719,EYNAV Gestion S.A. (LU )
Promid,80713,Eyquem AM (LU )
Promid,88564,F&C Investment Business Limited (GB )
Promid,4483,F&C Managers Limited (GB )
Promid,14717,"F&V Capital Management, LLC (US )"
Promid,93938,F.I.T. Galileo Investment Trust Ld (FI )
Promid,13123,Fair Advisory S.A. (CH )
Promid,21579,Falco Key GP (LU )
Promid,87499,Falcon Money Management Limited (MT )
Promid,2441,Falcon Private Bank Ltd. (CH )
Promid,96856,FAM Frankfurt Asset Management AG (DE )
Promid,72043,FAME Investments AG (AT )
Promid,91264,FAP Invest GmbH (LU )
Promid,13049,FARAD Investment Management SA (LU )
Promid,67748,FCS Asset Management Ltd (MT )
Promid,4805,Federal Finance Gestion (FR )
Promid,71867,Federated International Mgt Limited (IE )
Promid,84028,Federated Investors (UK) LLP (GB )
Promid,12542,Fenice Investimenti S.A. (CH )
Promid,11320,FERI (Luxembourg) S.A. (LU )
Promid,5409,FERI AG (DE )
Promid,4918,Feri Trust GmbH (DE )
Promid,74416,Ferrigestion S.A. (FR )
Promid,81485,FFA Capital Ltd (KY )
Promid,82874,FI&PA Corporate Trustee New Zealand (NZ )
Promid,100110,FIDAL AG (DE )
Promid,81288,Fidante Partners Europe Limited (GB )
Promid,81624,FIDARCO (LI )
Promid,71917,Fide Capital S.A. (BE )
Promid,89804,Fideas Capital (FR )
Promid,14126,Fidecum AG (DE )
Promid,2315,Fidelity Investments (US )
Promid,2497,Fideuram S.p.A. (IT )
Promid,14009,Fiducenter S.A. (LU )
Promid,5263,FIDUKA Depotverwaltung GmbH (DE )
Promid,19631,Fiera Capital (UK) Limited (GB )
Promid,69732,FIL Fund Management (Ireland) Ltd (IE )
Promid,5635,FIL Gestion (FR )
Promid,4331,FIL Investmen Mgt (Lux) S.àr.l. (LU )
Promid,83441,FIL Investment Services (UK) Limited (GB )
Promid,112075,FIL Investments (Bermuda) Limited (BM )
Promid,4709,FIL Investments International (GB )
Promid,70794,"Fimarge, Soc Financera D'Iinversío (AD )"
Promid,21295,FINACAP S.A. (LU )
Promid,72485,FINALTIS (FR )
Promid,83687,Finance in Motion GmbH (DE )
Promid,21262,Finance S.A. (FR )
Promid,12172,FinanceCom INTERNATIONAL S.A. (LU )
Promid,72478,Financière Arbevel (FR )
Promid,88379,Financière d’Uzès (FR )
Promid,72486,Financière de Champlain (FR )
Promid,89796,Financière de l’Arc (FR )
Promid,89718,Financiere de L’Oxer (FR )
Promid,72479,Financière de la Cité (FR )
Promid,89816,FINANCIERE GALILEE (FR )
Promid,72507,Financière Tiepolo SAS (FR )
Promid,83634,Finas Management SA (CH )
Promid,68024,Findlay Park Partners LLP (GB )
Promid,83660,Fine Art Partner Services Limited (AI )
Promid,91129,Fineco AM DAC (IE )
Promid,92006,FinEx ETF Limited (KY )
Promid,84688,FINEX.LU S.A. SOPARFI (LU )
Promid,21554,Finexis S.A. (LU )
Promid,71044,FINEXT Consultants Limited (CY )
Promid,21859,Finiens Wealth Management AG (CH )
Promid,98599,FINTRO (BE )
Promid,87238,FIPAGEST (FR )
Promid,19250,First Private Investment Mgt KAG mbH (DE )
Promid,87438,First State Investment (UK) Limited (GB )
Promid,87442,First State Investments (HK) Ld (HK )
Promid,81375,First Trust Advisors L.P. (US )
Promid,10439,Fisch Fund Services AG (LU )
Promid,22943,Fisher Investments (US )
Promid,87233,Flexam Invest Lux Management Sarl (LU )
Promid,72480,Flinvest (FR )
Promid,81775,Flornoy & Associés Gestion (FR )
Promid,4919,Flossbach von Storch AG (DE )
Promid,68302,Flossbach von Storch Invest S.A. (LU )
Promid,83859,Flowerfield Vermögensverwaltung GmbH (DE )
Promid,73647,Foncière Globale du Monsatere (LU )
Promid,12749,Fondaco Lux S.A. (LU )
Promid,12750,Fondaco SGR S.p.A. (IT )
Promid,22132,Fondo Pensione Unicredit (IT )
Promid,11654,Fonds de compensation (LU )
Promid,1841,Fonds Direkt Portfolio Management AG (DE )
Promid,103455,Foresight Group LLP (GB )
Promid,22728,Forest Value Investment Management (LU )
Promid,69971,Fortezza Finanz AG (DE )
Promid,3006,Fortis Bank (Nederland) N.V. (NL )
Promid,18969,Fortis Lease Deutschland AG (DE )
Promid,73115,Fortress Macro Advisors LLC (US )
Promid,2395,Fortuna Banque s.c. (LU )
Promid,71486,Fortuna Capital Ltd (SC )
Promid,78396,Forum Holdings B.V. (NL )
Promid,115115,Fountain Square Asset Mgt GmbH (DE )
Promid,2675,Fourpoints IM (FR )
Promid,2369,FOURPOINTS Investment Managers (FR )
Promid,1917,Foyer S.A. (LU )
Promid,77711,FOYER Vie S.A. (LU )
Promid,69445,Frank Russell Company (US )
Promid,2811,Frankfurter Sparkasse AG (DE )
Promid,115188,Frankfurt-Trust (DE )
Promid,1850,Franklin Templeton Investments (US )
Promid,2314,Franzen Gerber Westphalen Asset Mgt (DE )
Promid,72488,Friedland Gestion (FR )
Promid,71915,Friends Life Group Plc (GB )
Promid,84674,FS First Solution Ltd (GB )
Promid,89834,FSI S.G.R. S.p.A. (IT )
Promid,4916,FTC Capital GmbH (AT )
Promid,1521,FTIS Sàrl (LU )
Promid,10324,Fulcrum Asset Management LLP (GB )
Promid,80456,Fullgoal Asset Management (HK) Ltd (HK )
Promid,91347,Fundamenta Group Deutschland AG (DE )
Promid,87486,Fundamental Fondsmæglerselskab A/S (DK )
Promid,10748,Funder S.A. (LU )
Promid,68559,FundLogic SAS (FR )
Promid,72688,Fundo de Investimento Privado - AM (LU )
Promid,5037,Fundo S.A. (CH )
Promid,4692,Fundpartner Solutions (Europe) S.A. (LU )
Promid,19440,FundQuest (FR )
Promid,17147,FundRock LIS S.A. (LU )
Promid,5093,FundRock Management Company S.A. (LU )
Promid,104895,FundRock Partners Limited (GB )
Promid,72121,Funds Avenue S.A. (LU )
Promid,84082,Funds For Good S.A. (LU )
Promid,4783,Fundsight S.A (LU )
Promid,21695,Fundsmith LLP (GB )
Promid,5612,Fundsquare S.A. (LU )
Promid,12710,Fürst Fugger Privatbank AG (DE )
Promid,22308,Furstenberg Finances (FR )
Promid,1857,Fürstlich Castell’sche Bank Cr.-Cas. (DE )
Promid,86927,Futur Asset Management (FR )
Promid,92164,Futur Investment Managers (FR )
Promid,6071,FWU Invest S.A. (LU )
Promid,71505,Fysis Holding SàRL (LU )
Promid,68163,G.A. van der Horst H BV (NL )
Promid,19783,Gabelli Funds LLC (US )
Promid,104960,Gale 3 SPC Ltd (VG )
Promid,71997,GALILEO INVESTMENT MANAGEMENT LLC (US )
Promid,102908,Galloway Cap Gestra De Recursos LTDA (BR )
